Freq.	V(n005)/(-I(R1)-I(R2))
4.52928861518604e+001	(5.64623424835754e+001dB,-6.27550599205981e+001°)
4.53972970376756e+001	(5.64328242196588e+001dB,-6.26944212474065e+001°)
4.55019486154406e+001	(5.64033132340719e+001dB,-6.26329526479686e+001°)
4.56068414400076e+001	(5.63738103455102e+001dB,-6.25706514597965e+001°)
4.57119760675078e+001	(5.63443163811256e+001dB,-6.25075150498662e+001°)
4.58173530553547e+001	(5.63148321765498e+001dB,-6.24435408154914e+001°)
4.59229729622464e+001	(5.62853585759167e+001dB,-6.23787261852397e+001°)
4.60288363481693e+001	(5.62558964318757e+001dB,-6.23130686198438e+001°)
4.61349437744006e+001	(5.62264466056239e+001dB,-6.22465656131735e+001°)
4.62412958035111e+001	(5.61970099669107e+001dB,-6.21792146931384e+001°)
4.63478929993687e+001	(5.61675873940582e+001dB,-6.21110134226711e+001°)
4.64547359271413e+001	(5.61381797739740e+001dB,-6.20419594007059e+001°)
4.65618251532993e+001	(5.61087880021623e+001dB,-6.19720502631450e+001°)
4.66691612456192e+001	(5.60794129827280e+001dB,-6.19012836838599e+001°)
4.67767447731862e+001	(5.60500556283892e+001dB,-6.18296573757060e+001°)
4.68845763063976e+001	(5.60207168604808e+001dB,-6.17571690915496e+001°)
4.69926564169653e+001	(5.59913976089513e+001dB,-6.16838166252751e+001°)
4.71009856779193e+001	(5.59620988123707e+001dB,-6.16095978128592e+001°)
4.72095646636107e+001	(5.59328214179172e+001dB,-6.15345105333860e+001°)
4.73183939497143e+001	(5.59035663813839e+001dB,-6.14585527101618e+001°)
4.74274741132322e+001	(5.58743346671558e+001dB,-6.13817223117345e+001°)
4.75368057324967e+001	(5.58451272482198e+001dB,-6.13040173530531e+001°)
4.76463893871729e+001	(5.58159451061325e+001dB,-6.12254358965001e+001°)
4.77562256582627e+001	(5.57867892310129e+001dB,-6.11459760530336e+001°)
4.78663151281069e+001	(5.57576606215237e+001dB,-6.10656359833051e+001°)
4.79766583803889e+001	(5.57285602848474e+001dB,-6.09844138987840e+001°)
4.80872560001378e+001	(5.56994892366662e+001dB,-6.09023080629072e+001°)
4.81981085737310e+001	(5.56704485011242e+001dB,-6.08193167922012e+001°)
4.83092166888979e+001	(5.56414391108119e+001dB,-6.07354384574937e+001°)
4.84205809347227e+001	(5.56124621067164e+001dB,-6.06506714850106e+001°)
4.85322019016474e+001	(5.55835185381973e+001dB,-6.05650143576227e+001°)
4.86440801814754e+001	(5.55546094629401e+001dB,-6.04784656159929e+001°)
4.87562163673741e+001	(5.55257359469104e+001dB,-6.03910238597716e+001°)
4.88686110538785e+001	(5.54968990643145e+001dB,-6.03026877488071e+001°)
4.89812648368940e+001	(5.54680998975378e+001dB,-6.02134560043528e+001°)
4.90941783136997e+001	(5.54393395371019e+001dB,-6.01233274102880e+001°)
4.92073520829516e+001	(5.54106190816005e+001dB,-6.00323008143323e+001°)
4.93207867446858e+001	(5.53819396376380e+001dB,-5.99403751292878e+001°)
4.94344829003216e+001	(5.53533023197667e+001dB,-5.98475493342523e+001°)
4.95484411526647e+001	(5.53247082504127e+001dB,-5.97538224758853e+001°)
4.96626621059104e+001	(5.52961585598113e+001dB,-5.96591936696471e+001°)
4.97771463656468e+001	(5.52676543859210e+001dB,-5.95636621010457e+001°)
4.98918945388581e+001	(5.52391968743493e+001dB,-5.94672270268914e+001°)
5.00069072339276e+001	(5.52107871782651e+001dB,-5.93698877765628e+001°)
5.01221850606413e+001	(5.51824264583077e+001dB,-5.92716437532662e+001°)
5.02377286301906e+001	(5.51541158824944e+001dB,-5.91724944352900e+001°)
5.03535385551761e+001	(5.51258566261292e+001dB,-5.90724393773018e+001°)
5.04696154496105e+001	(5.50976498716876e+001dB,-5.89714782115814e+001°)
5.05859599289219e+001	(5.50694968087230e+001dB,-5.88696106493085e+001°)
5.07025726099572e+001	(5.50413986337498e+001dB,-5.87668364818375e+001°)
5.08194541109851e+001	(5.50133565501275e+001dB,-5.86631555819560e+001°)
5.09366050516998e+001	(5.49853717679450e+001dB,-5.85585679051614e+001°)
5.10540260532239e+001	(5.49574455038923e+001dB,-5.84530734909308e+001°)
5.11717177381119e+001	(5.49295789811301e+001dB,-5.83466724639598e+001°)
5.12896807303533e+001	(5.49017734291653e+001dB,-5.82393650354817e+001°)
5.14079156553762e+001	(5.48740300837019e+001dB,-5.81311515044716e+001°)
5.15264231400505e+001	(5.48463501865022e+001dB,-5.80220322589203e+001°)
5.16452038126909e+001	(5.48187349852386e+001dB,-5.79120077770941e+001°)
5.17642583030608e+001	(5.47911857333406e+001dB,-5.78010786287663e+001°)
5.18835872423752e+001	(5.47637036898379e+001dB,-5.76892454764573e+001°)
5.20031912633044e+001	(5.47362901191970e+001dB,-5.75765090766788e+001°)
5.21230709999769e+001	(5.47089462911510e+001dB,-5.74628702811245e+001°)
5.22432270879831e+001	(5.46816734805326e+001dB,-5.73483300379242e+001°)
5.23636601643786e+001	(5.46544729670885e+001dB,-5.72328893928013e+001°)
5.24843708676878e+001	(5.46273460353058e+001dB,-5.71165494903194e+001°)
5.26053598379066e+001	(5.46002939742181e+001dB,-5.69993115750140e+001°)
5.27266277165065e+001	(5.45733180772118e+001dB,-5.68811769925889e+001°)
5.28481751464378e+001	(5.45464196418337e+001dB,-5.67621471910651e+001°)
5.29700027721329e+001	(5.45195999695837e+001dB,-5.66422237219286e+001°)
5.30921112395097e+001	(5.44928603657073e+001dB,-5.65214082412487e+001°)
5.32145011959751e+001	(5.44662021389822e+001dB,-5.63997025107870e+001°)
5.33371732904285e+001	(5.44396266015010e+001dB,-5.62771083990998e+001°)
5.34601281732651e+001	(5.44131350684522e+001dB,-5.61536278826290e+001°)
5.35833664963795e+001	(5.43867288578777e+001dB,-5.60292630467041e+001°)
5.37068889131690e+001	(5.43604092904542e+001dB,-5.59040160866510e+001°)
5.38306960785372e+001	(5.43341776892476e+001dB,-5.57778893087536e+001°)
5.39547886488973e+001	(5.43080353794711e+001dB,-5.56508851312844e+001°)
5.40791672821757e+001	(5.42819836882324e+001dB,-5.55230060854455e+001°)
5.42038326378157e+001	(5.42560239442870e+001dB,-5.53942548163478e+001°)
5.43287853767805e+001	(5.42301574777732e+001dB,-5.52646340839083e+001°)
5.44540261615571e+001	(5.42043856199532e+001dB,-5.51341467637683e+001°)
5.45795556561596e+001	(5.41787097029394e+001dB,-5.50027958481417e+001°)
5.47053745261331e+001	(5.41531310594275e+001dB,-5.48705844466841e+001°)
5.48314834385565e+001	(5.41276510224141e+001dB,-5.47375157872867e+001°)
5.49578830620468e+001	(5.41022709249127e+001dB,-5.46035932168644e+001°)
5.50845740667621e+001	(5.40769920996729e+001dB,-5.44688202021176e+001°)
5.52115571244057e+001	(5.40518158788828e+001dB,-5.43332003302477e+001°)
5.53388329082290e+001	(5.40267435938704e+001dB,-5.41967373096254e+001°)
5.54664020930356e+001	(5.40017765748119e+001dB,-5.40594349704900e+001°)
5.55942653551846e+001	(5.39769161504177e+001dB,-5.39212972655244e+001°)
5.57224233725942e+001	(5.39521636476258e+001dB,-5.37823282704523e+001°)
5.58508768247455e+001	(5.39275203912901e+001dB,-5.36425321845967e+001°)
5.59796263926860e+001	(5.39029877038620e+001dB,-5.35019133313716e+001°)
5.61086727590330e+001	(5.38785669050630e+001dB,-5.33604761587400e+001°)
5.62380166079776e+001	(5.38542593115710e+001dB,-5.32182252396798e+001°)
5.63676586252878e+001	(5.38300662366798e+001dB,-5.30751652725291e+001°)
5.64975994983129e+001	(5.38059889899722e+001dB,-5.29313010813535e+001°)
5.66278399159863e+001	(5.37820288769849e+001dB,-5.27866376162468e+001°)
5.67583805688299e+001	(5.37581871988606e+001dB,-5.26411799535694e+001°)
5.68892221489570e+001	(5.37344652520190e+001dB,-5.24949332961978e+001°)
5.70203653500769e+001	(5.37108643277971e+001dB,-5.23479029736466e+001°)
5.71518108674977e+001	(5.36873857121113e+001dB,-5.22000944422309e+001°)
5.72835593981303e+001	(5.36640306850963e+001dB,-5.20515132850979e+001°)
5.74156116404925e+001	(5.36408005207619e+001dB,-5.19021652122906e+001°)
5.75479682947121e+001	(5.36176964866288e+001dB,-5.17520560606962e+001°)
5.76806300625308e+001	(5.35947198433695e+001dB,-5.16011917939775e+001°)
5.78135976473082e+001	(5.35718718444534e+001dB,-5.14495785024502e+001°)
5.79468717540251e+001	(5.35491537357804e+001dB,-5.12972224029023e+001°)
5.80804530892877e+001	(5.35265667553161e+001dB,-5.11441298383646e+001°)
5.82143423613308e+001	(5.35041121327280e+001dB,-5.09903072778346e+001°)
5.83485402800220e+001	(5.34817910890191e+001dB,-5.08357613159317e+001°)
5.84830475568654e+001	(5.34596048361529e+001dB,-5.06804986724991e+001°)
5.86178649050051e+001	(5.34375545766967e+001dB,-5.05245261921883e+001°)
5.87529930392293e+001	(5.34156415034385e+001dB,-5.03678508439256e+001°)
5.88884326759739e+001	(5.33938667990238e+001dB,-5.02104797203723e+001°)
5.90241845333263e+001	(5.33722316355874e+001dB,-5.00524200373145e+001°)
5.91602493310295e+001	(5.33507371743754e+001dB,-4.98936791329886e+001°)
5.92966277904855e+001	(5.33293845653784e+001dB,-4.97342644673453e+001°)
5.94333206347591e+001	(5.33081749469659e+001dB,-4.95741836212884e+001°)
5.95703285885824e+001	(5.32871094455094e+001dB,-4.94134442958219e+001°)
5.97076523783578e+001	(5.32661891750179e+001dB,-4.92520543111418e+001°)
5.98452927321624e+001	(5.32454152367674e+001dB,-4.90900216056848e+001°)
5.99832503797516e+001	(5.32247887189427e+001dB,-4.89273542351285e+001°)
6.01215260525632e+001	(5.32043106962619e+001dB,-4.87640603712900e+001°)
6.02601204837210e+001	(5.31839822296248e+001dB,-4.86001483010209e+001°)
6.03990344080389e+001	(5.31638043657407e+001dB,-4.84356264249821e+001°)
6.05382685620247e+001	(5.31437781367801e+001dB,-4.82705032564263e+001°)
6.06778236838840e+001	(5.31239045600165e+001dB,-4.81047874198765e+001°)
6.08177005135241e+001	(5.31041846374702e+001dB,-4.79384876497600e+001°)
6.09578997925582e+001	(5.30846193555633e+001dB,-4.77716127889836e+001°)
6.10984222643088e+001	(5.30652096847675e+001dB,-4.76041717874496e+001°)
6.12392686738121e+001	(5.30459565792703e+001dB,-4.74361737005262e+001°)
6.13804397678217e+001	(5.30268609766253e+001dB,-4.72676276874344e+001°)
6.15219362948127e+001	(5.30079237974279e+001dB,-4.70985430096106e+001°)
6.16637590049856e+001	(5.29891459449762e+001dB,-4.69289290289879e+001°)
6.18059086502703e+001	(5.29705283049531e+001dB,-4.67587952062376e+001°)
6.19483859843301e+001	(5.29520717450971e+001dB,-4.65881510989342e+001°)
6.20911917625656e+001	(5.29337771148925e+001dB,-4.64170063596962e+001°)
6.22343267421188e+001	(5.29156452452592e+001dB,-4.62453707342542e+001°)
6.23777916818772e+001	(5.28976769482417e+001dB,-4.60732540594597e+001°)
6.25215873424776e+001	(5.28798730167183e+001dB,-4.59006662612604e+001°)
6.26657144863102e+001	(5.28622342240993e+001dB,-4.57276173526097e+001°)
6.28101738775228e+001	(5.28447613240493e+001dB,-4.55541174313330e+001°)
6.29549662820248e+001	(5.28274550502003e+001dB,-4.53801766779417e+001°)
6.31000924674910e+001	(5.28103161158808e+001dB,-4.52058053533944e+001°)
6.32455532033660e+001	(5.27933452138525e+001dB,-4.50310137968264e+001°)
6.33913492608682e+001	(5.27765430160458e+001dB,-4.48558124232099e+001°)
6.35374814129938e+001	(5.27599101733116e+001dB,-4.46802117209863e+001°)
6.36839504345209e+001	(5.27434473151746e+001dB,-4.45042222496444e+001°)
6.38307571020136e+001	(5.27271550496015e+001dB,-4.43278546372663e+001°)
6.39779021938264e+001	(5.27110339627677e+001dB,-4.41511195780210e+001°)
6.41253864901077e+001	(5.26950846188444e+001dB,-4.39740278296364e+001°)
6.42732107728047e+001	(5.26793075597772e+001dB,-4.37965902107902e+001°)
6.44213758256671e+001	(5.26637033050950e+001dB,-4.36188175985303e+001°)
6.45698824342511e+001	(5.26482723517055e+001dB,-4.34407209255883e+001°)
6.47187313859240e+001	(5.26330151737181e+001dB,-4.32623111777148e+001°)
6.48679234698682e+001	(5.26179322222611e+001dB,-4.30835993909502e+001°)
6.50174594770852e+001	(5.26030239253235e+001dB,-4.29045966488776e+001°)
6.51673402004001e+001	(5.25882906875874e+001dB,-4.27253140798357e+001°)
6.53175664344655e+001	(5.25737328902928e+001dB,-4.25457628541301e+001°)
6.54681389757660e+001	(5.25593508910874e+001dB,-4.23659541811781e+001°)
6.56190586226221e+001	(5.25451450239061e+001dB,-4.21858993066599e+001°)
6.57703261751949e+001	(5.25311155988515e+001dB,-4.20056095096465e+001°)
6.59219424354899e+001	(5.25172629020856e+001dB,-4.18250960996947e+001°)
6.60739082073613e+001	(5.25035871957286e+001dB,-4.16443704139145e+001°)
6.62262242965165e+001	(5.24900887177768e+001dB,-4.14634438140577e+001°)
6.63788915105204e+001	(5.24767676820215e+001dB,-4.12823276835481e+001°)
6.65319106587992e+001	(5.24636242779822e+001dB,-4.11010334245289e+001°)
6.66852825526453e+001	(5.24506586708494e+001dB,-4.09195724548715e+001°)
6.68390080052211e+001	(5.24378710014427e+001dB,-4.07379562052198e+001°)
6.69930878315638e+001	(5.24252613861681e+001dB,-4.05561961159611e+001°)
6.71475228485892e+001	(5.24128299169999e+001dB,-4.03743036342667e+001°)
6.73023138750964e+001	(5.24005766614596e+001dB,-4.01922902110562e+001°)
6.74574617317720e+001	(5.23885016626193e+001dB,-4.00101672980234e+001°)
6.76129672411946e+001	(5.23766049390994e+001dB,-3.98279463446138e+001°)
6.77688312278387e+001	(5.23648864850954e+001dB,-3.96456387950411e+001°)
6.79250545180799e+001	(5.23533462703980e+001dB,-3.94632560852787e+001°)
6.80816379401984e+001	(5.23419842404359e+001dB,-3.92808096400786e+001°)
6.82385823243839e+001	(5.23308003163223e+001dB,-3.90983108699879e+001°)
6.83958885027400e+001	(5.23197943949148e+001dB,-3.89157711683758e+001°)
6.85535573092883e+001	(5.23089663488873e+001dB,-3.87332019084832e+001°)
6.87115895799731e+001	(5.22983160268047e+001dB,-3.85506144404629e+001°)
6.88699861526659e+001	(5.22878432532183e+001dB,-3.83680200884661e+001°)
6.90287478671694e+001	(5.22775478287654e+001dB,-3.81854301477215e+001°)
6.91878755652225e+001	(5.22674295302772e+001dB,-3.80028558816444e+001°)
6.93473700905045e+001	(5.22574881109011e+001dB,-3.78203085189694e+001°)
6.95072322886393e+001	(5.22477233002336e+001dB,-3.76377992509013e+001°)
6.96674630072005e+001	(5.22381348044557e+001dB,-3.74553392282914e+001°)
6.98280630957153e+001	(5.22287223064828e+001dB,-3.72729395588351e+001°)
6.99890334056695e+001	(5.22194854661318e+001dB,-3.70906113043205e+001°)
7.01503747905117e+001	(5.22104239202804e+001dB,-3.69083654778740e+001°)
7.03120881056577e+001	(5.22015372830506e+001dB,-3.67262130412635e+001°)
7.04741742084955e+001	(5.21928251459923e+001dB,-3.65441649022210e+001°)
7.06366339583894e+001	(5.21842870782820e+001dB,-3.63622319118016e+001°)
7.07994682166850e+001	(5.21759226269255e+001dB,-3.61804248617881e+001°)
7.09626778467131e+001	(5.21677313169742e+001dB,-3.59987544821288e+001°)
7.11262637137951e+001	(5.21597126517404e+001dB,-3.58172314383958e+001°)
7.12902266852469e+001	(5.21518661130337e+001dB,-3.56358663293201e+001°)
7.14545676303838e+001	(5.21441911613944e+001dB,-3.54546696843355e+001°)
7.16192874205252e+001	(5.21366872363404e+001dB,-3.52736519611865e+001°)
7.17843869289990e+001	(5.21293537566201e+001dB,-3.50928235435694e+001°)
7.19498670311464e+001	(5.21221901204718e+001dB,-3.49121947388197e+001°)
7.21157286043264e+001	(5.21151957058923e+001dB,-3.47317757756589e+001°)
7.22819725279206e+001	(5.21083698709118e+001dB,-3.45515768019722e+001°)
7.24485996833377e+001	(5.21017119538713e+001dB,-3.43716078826433e+001°)
7.26156109540182e+001	(5.20952212737153e+001dB,-3.41918789974400e+001°)
7.27830072254394e+001	(5.20888971302814e+001dB,-3.40124000389479e+001°)
7.29507893851195e+001	(5.20827388046023e+001dB,-3.38331808105614e+001°)
7.31189583226229e+001	(5.20767455592084e+001dB,-3.36542310245121e+001°)
7.32875149295646e+001	(5.20709166384428e+001dB,-3.34755602999772e+001°)
7.34564600996148e+001	(5.20652512687722e+001dB,-3.32971781612070e+001°)
7.36257947285042e+001	(5.20597486591136e+001dB,-3.31190940357459e+001°)
7.37955197140279e+001	(5.20544080011565e+001dB,-3.29413172526755e+001°)
7.39656359560511e+001	(5.20492284696942e+001dB,-3.27638570409280e+001°)
7.41361443565131e+001	(5.20442092229572e+001dB,-3.25867225276630e+001°)
7.43070458194324e+001	(5.20393494029566e+001dB,-3.24099227366862e+001°)
7.44783412509116e+001	(5.20346481358181e+001dB,-3.22334665869360e+001°)
7.46500315591420e+001	(5.20301045321357e+001dB,-3.20573628910186e+001°)
7.48221176544085e+001	(5.20257176873146e+001dB,-3.18816203538123e+001°)
7.49946004490945e+001	(5.20214866819330e+001dB,-3.17062475711274e+001°)
7.51674808576867e+001	(5.20174105820813e+001dB,-3.15312530284044e+001°)
7.53407597967796e+001	(5.20134884397335e+001dB,-3.13566450995029e+001°)
7.55144381850810e+001	(5.20097192930999e+001dB,-3.11824320455271e+001°)
7.56885169434164e+001	(5.20061021669929e+001dB,-3.10086220137173e+001°)
7.58629969947342e+001	(5.20026360731804e+001dB,-3.08352230363940e+001°)
7.60378792641100e+001	(5.19993200107647e+001dB,-3.06622430299703e+001°)
7.62131646787524e+001	(5.19961529665371e+001dB,-3.04896897940080e+001°)
7.63888541680071e+001	(5.19931339153516e+001dB,-3.03175710103535e+001°)
7.65649486633623e+001	(5.19902618204844e+001dB,-3.01458942422974e+001°)
7.67414490984535e+001	(5.19875356340160e+001dB,-2.99746669338394e+001°)
7.69183564090684e+001	(5.19849542971847e+001dB,-2.98038964089599e+001°)
7.70956715331521e+001	(5.19825167407660e+001dB,-2.96335898709855e+001°)
7.72733954108115e+001	(5.19802218854337e+001dB,-2.94637544019871e+001°)
7.74515289843211e+001	(5.19780686421337e+001dB,-2.92943969622544e+001°)
7.76300731981273e+001	(5.19760559124508e+001dB,-2.91255243898132e+001°)
7.78090289988538e+001	(5.19741825889704e+001dB,-2.89571433999917e+001°)
7.79883973353063e+001	(5.19724475556515e+001dB,-2.87892605850621e+001°)
7.81681791584781e+001	(5.19708496881863e+001dB,-2.86218824139122e+001°)
7.83483754215543e+001	(5.19693878543635e+001dB,-2.84550152317942e+001°)
7.85289870799176e+001	(5.19680609144359e+001dB,-2.82886652600993e+001°)
7.87100150911531e+001	(5.19668677214695e+001dB,-2.81228385962083e+001°)
7.88914604150533e+001	(5.19658071217138e+001dB,-2.79575412133789e+001°)
7.90733240136232e+001	(5.19648779549467e+001dB,-2.77927789606925e+001°)
7.92556068510855e+001	(5.19640790548351e+001dB,-2.76285575630400e+001°)
7.94383098938856e+001	(5.19634092492823e+001dB,-2.74648826211626e+001°)
7.96214341106970e+001	(5.19628673607780e+001dB,-2.73017596117476e+001°)
7.98049804724260e+001	(5.19624522067414e+001dB,-2.71391938875551e+001°)
7.99889499522171e+001	(5.19621625998692e+001dB,-2.69771906776036e+001°)
8.01733435254581e+001	(5.19619973484685e+001dB,-2.68157550874005e+001°)
8.03581621697855e+001	(5.19619552567944e+001dB,-2.66548920992046e+001°)
8.05434068650893e+001	(5.19620351253882e+001dB,-2.64946065723520e+001°)
8.07290785935185e+001	(5.19622357513987e+001dB,-2.63349032436043e+001°)
8.09151783394860e+001	(5.19625559289154e+001dB,-2.61757867275556e+001°)
8.11017070896743e+001	(5.19629944492827e+001dB,-2.60172615170673e+001°)
8.12886658330400e+001	(5.19635501014258e+001dB,-2.58593319837464e+001°)
8.14760555608200e+001	(5.19642216721595e+001dB,-2.57020023784709e+001°)
8.16638772665359e+001	(5.19650079464997e+001dB,-2.55452768319413e+001°)
8.18521319459996e+001	(5.19659077079672e+001dB,-2.53891593552682e+001°)
8.20408205973188e+001	(5.19669197388923e+001dB,-2.52336538406062e+001°)
8.22299442209019e+001	(5.19680428207126e+001dB,-2.50787640618201e+001°)
8.24195038194635e+001	(5.19692757342602e+001dB,-2.49244936751726e+001°)
8.26095003980297e+001	(5.19706172600535e+001dB,-2.47708462200504e+001°)
