1.2023,-71.541,89.893,-70.066,89.9,-70.742,89.889,-70.87,89.897,-70.136,89.9,-69.97,89.902,-71.396,89.888,-69.915,89.897,-70.553,89.893,-70.09,89.901,-71.212,89.896,-70.082,89.902,-70.482,89.889,-71.207,89.886,-70.801,89.894
1.205,-71.521,89.893,-70.046,89.9,-70.722,89.889,-70.85,89.897,-70.116,89.9,-69.95,89.902,-71.376,89.888,-69.895,89.897,-70.533,89.893,-70.07,89.902,-71.192,89.897,-70.062,89.902,-70.462,89.889,-71.187,89.887,-70.781,89.894
1.2078,-71.501,89.894,-70.026,89.9,-70.702,89.889,-70.83,89.897,-70.096,89.901,-69.93,89.903,-71.356,89.888,-69.875,89.897,-70.513,89.893,-70.05,89.902,-71.172,89.897,-70.042,89.902,-70.442,89.89,-71.167,89.887,-70.761,89.894
1.2106,-71.481,89.894,-70.006,89.901,-70.682,89.889,-70.81,89.897,-70.076,89.901,-69.91,89.903,-71.336,89.888,-69.855,89.898,-70.493,89.893,-70.03,89.902,-71.152,89.897,-70.022,89.902,-70.422,89.89,-71.147,89.887,-70.741,89.895
1.2134,-71.461,89.894,-69.986,89.901,-70.662,89.89,-70.79,89.897,-70.056,89.901,-69.89,89.903,-71.316,89.889,-69.835,89.898,-70.473,89.894,-70.01,89.902,-71.132,89.897,-70.002,89.902,-70.402,89.89,-71.127,89.887,-70.721,89.895
1.2162,-71.441,89.894,-69.966,89.901,-70.642,89.89,-70.77,89.898,-70.036,89.901,-69.87,89.903,-71.296,89.889,-69.815,89.898,-70.453,89.894,-69.99,89.902,-71.112,89.897,-69.982,89.903,-70.382,89.89,-71.107,89.887,-70.701,89.895
1.219,-71.421,89.894,-69.946,89.901,-70.622,89.89,-70.75,89.898,-70.016,89.901,-69.85,89.903,-71.276,89.889,-69.795,89.898,-70.433,89.894,-69.97,89.903,-71.092,89.898,-69.962,89.903,-70.362,89.89,-71.087,89.888,-70.681,89.895
1.2218,-71.401,89.895,-69.926,89.901,-70.602,89.89,-70.73,89.898,-69.996,89.901,-69.83,89.903,-71.256,89.889,-69.775,89.898,-70.413,89.894,-69.95,89.903,-71.072,89.898,-69.942,89.903,-70.342,89.891,-71.067,89.888,-70.661,89.895
1.2246,-71.381,89.895,-69.906,89.902,-70.582,89.89,-70.71,89.898,-69.976,89.902,-69.81,89.904,-71.236,89.889,-69.755,89.898,-70.393,89.894,-69.93,89.903,-71.052,89.898,-69.922,89.903,-70.322,89.891,-71.047,89.888,-70.641,89.896
1.2274,-71.361,89.895,-69.886,89.902,-70.562,89.891,-70.69,89.898,-69.956,89.902,-69.79,89.904,-71.216,89.89,-69.735,89.899,-70.373,89.895,-69.91,89.903,-71.032,89.898,-69.902,89.903,-70.302,89.891,-71.027,89.888,-70.621,89.896
1.2303,-71.341,89.895,-69.866,89.902,-70.542,89.891,-70.67,89.899,-69.936,89.902,-69.77,89.904,-71.196,89.89,-69.715,89.899,-70.353,89.895,-69.89,89.903,-71.012,89.898,-69.882,89.904,-70.282,89.891,-71.007,89.889,-70.601,89.896
1.2331,-71.321,89.895,-69.846,89.902,-70.522,89.891,-70.65,89.899,-69.916,89.902,-69.75,89.904,-71.176,89.89,-69.695,89.899,-70.333,89.895,-69.87,89.904,-70.992,89.899,-69.862,89.904,-70.262,89.891,-70.987,89.889,-70.581,89.896
1.2359,-71.301,89.896,-69.826,89.902,-70.502,89.891,-70.63,89.899,-69.896,89.902,-69.73,89.904,-71.156,89.89,-69.675,89.899,-70.313,89.895,-69.85,89.904,-70.972,89.899,-69.842,89.904,-70.242,89.892,-70.967,89.889,-70.561,89.896
1.2388,-71.281,89.896,-69.806,89.903,-70.482,89.892,-70.61,89.899,-69.876,89.903,-69.71,89.905,-71.136,89.891,-69.655,89.899,-70.293,89.895,-69.83,89.904,-70.952,89.899,-69.822,89.904,-70.222,89.892,-70.947,89.889,-70.541,89.897
1.2417,-71.261,89.896,-69.786,89.903,-70.462,89.892,-70.59,89.899,-69.856,89.903,-69.69,89.905,-71.116,89.891,-69.635,89.9,-70.273,89.896,-69.81,89.904,-70.932,89.899,-69.802,89.904,-70.202,89.892,-70.927,89.889,-70.521,89.897
1.2445,-71.241,89.896,-69.766,89.903,-70.442,89.892,-70.57,89.9,-69.836,89.903,-69.67,89.905,-71.096,89.891,-69.615,89.9,-70.253,89.896,-69.79,89.904,-70.912,89.899,-69.782,89.904,-70.182,89.892,-70.907,89.89,-70.501,89.897
1.2474,-71.221,89.896,-69.746,89.903,-70.422,89.892,-70.55,89.9,-69.816,89.903,-69.65,89.905,-71.076,89.891,-69.595,89.9,-70.233,89.896,-69.77,89.904,-70.892,89.9,-69.762,89.905,-70.162,89.893,-70.887,89.89,-70.481,89.897
1.2503,-71.201,89.897,-69.726,89.903,-70.402,89.892,-70.53,89.9,-69.796,89.903,-69.63,89.905,-71.056,89.891,-69.575,89.9,-70.213,89.896,-69.75,89.905,-70.872,89.9,-69.742,89.905,-70.142,89.893,-70.867,89.89,-70.461,89.897
1.2531,-71.181,89.897,-69.706,89.903,-70.382,89.893,-70.51,89.9,-69.776,89.903,-69.61,89.905,-71.036,89.892,-69.555,89.9,-70.193,89.896,-69.73,89.905,-70.852,89.9,-69.722,89.905,-70.122,89.893,-70.847,89.89,-70.441,89.898
1.256,-71.161,89.897,-69.686,89.904,-70.362,89.893,-70.49,89.9,-69.756,89.904,-69.59,89.906,-71.016,89.892,-69.535,89.901,-70.173,89.897,-69.71,89.905,-70.832,89.9,-69.702,89.905,-70.102,89.893,-70.827,89.891,-70.421,89.898
