f,mag,phase
1.80717412601081e+002,-2.76327686876282e+001,8.88212465689823e+001
1.81134009261948e+002,-2.76124924916348e+001,8.88184944233974e+001
1.81551566277301e+002,-2.75922150124888e+001,8.88157356612792e+001
1.81970085860986e+002,-2.75719362441904e+001,8.88129702655251e+001
1.82389570231951e+002,-2.75516561807111e+001,8.88101982189802e+001
1.82810021614262e+002,-2.75313748159942e+001,8.88074195044362e+001
1.83231442237109e+002,-2.75110921439539e+001,8.88046341046321e+001
1.83653834334822e+002,-2.74908081584759e+001,8.88018420022531e+001
1.84077200146883e+002,-2.74705228534168e+001,8.87990431799309e+001
1.84501541917935e+002,-2.74502362226041e+001,8.87962376202436e+001
1.84926861897795e+002,-2.74299482598361e+001,8.87934253057150e+001
1.85353162341468e+002,-2.74096589588815e+001,8.87906062188149e+001
1.85780445509157e+002,-2.73893683134797e+001,8.87877803419583e+001
1.86208713666274e+002,-2.73690763173404e+001,8.87849476575055e+001
1.86637969083454e+002,-2.73487829641432e+001,8.87821081477623e+001
1.87068214036567e+002,-2.73284882475382e+001,8.87792617949785e+001
1.87499450806729e+002,-2.73081921611449e+001,8.87764085813494e+001
1.87931681680314e+002,-2.72878946985529e+001,8.87735484890139e+001
1.88364908948967e+002,-2.72675958533211e+001,8.87706815000555e+001
1.88799134909616e+002,-2.72472956189780e+001,8.87678075965014e+001
1.89234361864485e+002,-2.72269939890215e+001,8.87649267603223e+001
1.89670592121102e+002,-2.72066909569185e+001,8.87620389734326e+001
1.90107827992317e+002,-2.71863865161048e+001,8.87591442176897e+001
1.90546071796312e+002,-2.71660806599852e+001,8.87562424748941e+001
1.90985325856611e+002,-2.71457733819332e+001,8.87533337267886e+001
1.91425592502095e+002,-2.71254646752906e+001,8.87504179550590e+001
1.91866874067016e+002,-2.71051545333680e+001,8.87474951413327e+001
1.92309172891003e+002,-2.70848429494438e+001,8.87445652671795e+001
1.92752491319080e+002,-2.70645299167648e+001,8.87416283141110e+001
1.93196831701679e+002,-2.70442154285455e+001,8.87386842635798e+001
1.93642196394647e+002,-2.70238994779682e+001,8.87357330969799e+001
1.94088587759264e+002,-2.70035820581829e+001,8.87327747956465e+001
1.94536008162253e+002,-2.69832631623070e+001,8.87298093408550e+001
1.94984459975791e+002,-2.69629427834252e+001,8.87268367138218e+001
1.95433945577526e+002,-2.69426209145893e+001,8.87238568957033e+001
1.95884467350585e+002,-2.69222975488179e+001,8.87208698675956e+001
1.96336027683591e+002,-2.69019726790969e+001,8.87178756105346e+001
1.96788628970671e+002,-2.68816462983782e+001,8.87148741054959e+001
1.97242273611472e+002,-2.68613183995807e+001,8.87118653333940e+001
1.97696964011172e+002,-2.68409889755893e+001,8.87088492750823e+001
1.98152702580496e+002,-2.68206580192552e+001,8.87058259113527e+001
1.98609491735723e+002,-2.68003255233955e+001,8.87027952229358e+001
1.99067333898705e+002,-2.67799914807933e+001,8.86997571904999e+001
1.99526231496874e+002,-2.67596558841971e+001,8.86967117946517e+001
1.99986186963260e+002,-2.67393187263210e+001,8.86936590159347e+001
2.00447202736502e+002,-2.67189799998444e+001,8.86905988348304e+001
2.00909281260859e+002,-2.66986396974119e+001,8.86875312317565e+001
2.01372424986225e+002,-2.66782978116330e+001,8.86844561870683e+001
2.01836636368142e+002,-2.66579543350820e+001,8.86813736810571e+001
2.02301917867813e+002,-2.66376092602978e+001,8.86782836939501e+001
2.02768271952114e+002,-2.66172625797840e+001,8.86751862059111e+001
2.03235701093608e+002,-2.65969142860081e+001,8.86720811970389e+001
2.03704207770558e+002,-2.65765643714019e+001,8.86689686473678e+001
2.04173794466939e+002,-2.65562128283612e+001,8.86658485368673e+001
2.04644463672453e+002,-2.65358596492454e+001,8.86627208454414e+001
2.05116217882542e+002,-2.65155048263776e+001,8.86595855529288e+001
2.05589059598400e+002,-2.64951483520441e+001,8.86564426391021e+001
2.06062991326985e+002,-2.64747902184947e+001,8.86532920836680e+001
2.06538015581038e+002,-2.64544304179420e+001,8.86501338662668e+001
2.07014134879090e+002,-2.64340689425615e+001,8.86469679664718e+001
2.07491351745476e+002,-2.64137057844914e+001,8.86437943637897e+001
2.07969668710355e+002,-2.63933409358324e+001,8.86406130376595e+001
2.08449088309714e+002,-2.63729743886475e+001,8.86374239674529e+001
2.08929613085389e+002,-2.63526061349617e+001,8.86342271324734e+001
2.09411245585074e+002,-2.63322361667621e+001,8.86310225119564e+001
2.09893988362338e+002,-2.63118644759975e+001,8.86278100850690e+001
2.10377843976633e+002,-2.62914910545780e+001,8.86245898309091e+001
2.10862814993314e+002,-2.62711158943755e+001,8.86213617285056e+001
2.11348903983650e+002,-2.62507389872226e+001,8.86181257568179e+001
2.11836113524835e+002,-2.62303603249134e+001,8.86148818947358e+001
2.12324446200007e+002,-2.62099798992022e+001,8.86116301210787e+001
2.12813904598256e+002,-2.61895977018044e+001,8.86083704145959e+001
2.13304491314642e+002,-2.61692137243955e+001,8.86051027539658e+001
2.13796208950208e+002,-2.61488279586114e+001,8.86018271177958e+001
2.14289060111990e+002,-2.61284403960477e+001,8.85985434846219e+001
2.14783047413038e+002,-2.61080510282602e+001,8.85952518329083e+001
2.15278173472422e+002,-2.60876598467639e+001,8.85919521410474e+001
2.15774440915251e+002,-2.60672668430337e+001,8.85886443873592e+001
2.16271852372686e+002,-2.60468720085032e+001,8.85853285500905e+001
2.16770410481954e+002,-2.60264753345653e+001,8.85820046074159e+001
2.17270117886359e+002,-2.60060768125717e+001,8.85786725374361e+001
2.17770977235300e+002,-2.59856764338327e+001,8.85753323181782e+001
2.18272991184284e+002,-2.59652741896167e+001,8.85719839275953e+001
2.18776162394939e+002,-2.59448700711507e+001,8.85686273435662e+001
2.19280493535029e+002,-2.59244640696195e+001,8.85652625438947e+001
2.19785987278467e+002,-2.59040561761657e+001,8.85618895063098e+001
2.20292646305330e+002,-2.58836463818893e+001,8.85585082084649e+001
2.20800473301874e+002,-2.58632346778480e+001,8.85551186279379e+001
2.21309470960548e+002,-2.58428210550563e+001,8.85517207422302e+001
2.21819641980006e+002,-2.58224055044857e+001,8.85483145287670e+001
2.22330989065124e+002,-2.58019880170647e+001,8.85448999648964e+001
2.22843514927014e+002,-2.57815685836779e+001,8.85414770278897e+001
2.23357222283037e+002,-2.57611471951665e+001,8.85380456949401e+001
2.23872113856818e+002,-2.57407238423274e+001,8.85346059431636e+001
2.24388192378260e+002,-2.57202985159138e+001,8.85311577495970e+001
2.24905460583562e+002,-2.56998712066343e+001,8.85277010911992e+001
2.25423921215226e+002,-2.56794419051528e+001,8.85242359448499e+001
2.25943577022081e+002,-2.56590106020886e+001,8.85207622873491e+001
2.26464430759289e+002,-2.56385772880157e+001,8.85172800954172e+001
2.26986485188366e+002,-2.56181419534632e+001,8.85137893456947e+001
2.27509743077190e+002,-2.55977045889144e+001,8.85102900147411e+001
2.28034207200025e+002,-2.55772651848070e+001,8.85067820790354e+001
2.28559880337526e+002,-2.55568237315328e+001,8.85032655149750e+001
2.29086765276760e+002,-2.55363802194374e+001,8.84997402988757e+001
2.29614864811219e+002,-2.55159346388199e+001,8.84962064069713e+001
2.30144181740834e+002,-2.54954869799329e+001,8.84926638154131e+001
2.30674718871990e+002,-2.54750372329821e+001,8.84891125002695e+001
2.31206479017542e+002,-2.54545853881261e+001,8.84855524375257e+001
2.31739464996831e+002,-2.54341314354761e+001,8.84819836030830e+001
2.32273679635694e+002,-2.54136753650958e+001,8.84784059727589e+001
2.32809125766484e+002,-2.53932171670010e+001,8.84748195222864e+001
2.33345806228083e+002,-2.53727568311597e+001,8.84712242273136e+001
2.33883723865918e+002,-2.53522943474912e+001,8.84676200634032e+001
2.34422881531975e+002,-2.53318297058667e+001,8.84640070060324e+001
2.34963282084813e+002,-2.53113628961083e+001,8.84603850305921e+001
2.35504928389583e+002,-2.52908939079893e+001,8.84567541123867e+001
2.36047823318040e+002,-2.52704227312336e+001,8.84531142266338e+001
2.36591969748558e+002,-2.52499493555157e+001,8.84494653484635e+001
2.37137370566148e+002,-2.52294737704601e+001,8.84458074529182e+001
2.37684028662470e+002,-2.52089959656417e+001,8.84421405149518e+001
2.38231946935851e+002,-2.51885159305847e+001,8.84384645094299e+001
2.38781128291300e+002,-2.51680336547632e+001,8.84347794111288e+001
2.39331575640521e+002,-2.51475491276002e+001,8.84310851947354e+001
2.39883291901931e+002,-2.51270623384678e+001,8.84273818348464e+001
2.40436280000675e+002,-2.51065732766870e+001,8.84236693059684e+001
2.40990542868641e+002,-2.50860819315269e+001,8.84199475825168e+001
2.41546083444476e+002,-2.50655882922052e+001,8.84162166388161e+001
2.42102904673600e+002,-2.50450923478873e+001,8.84124764490987e+001
2.42661009508223e+002,-2.50245940876863e+001,8.84087269875049e+001
2.43220400907363e+002,-2.50040935006627e+001,8.84049682280826e+001
2.43781081836857e+002,-2.49835905758245e+001,8.84012001447860e+001
2.44343055269379e+002,-2.49630853021260e+001,8.83974227114763e+001
2.44906324184456e+002,-2.49425776684686e+001,8.83936359019201e+001
2.45470891568485e+002,-2.49220676636999e+001,8.83898396897902e+001
2.46036760414744e+002,-2.49015552766135e+001,8.83860340486637e+001
2.46603933723415e+002,-2.48810404959490e+001,8.83822189520227e+001
2.47172414501594e+002,-2.48605233103913e+001,8.83783943732530e+001
2.47742205763310e+002,-2.48400037085708e+001,8.83745602856442e+001
2.48313310529538e+002,-2.48194816790627e+001,8.83707166623891e+001
2.48885731828220e+002,-2.47989572103870e+001,8.83668634765828e+001
2.49459472694277e+002,-2.47784302910082e+001,8.83630007012227e+001
2.50034536169624e+002,-2.47579009093347e+001,8.83591283092078e+001
2.50610925303192e+002,-2.47373690537191e+001,8.83552462733383e+001
2.51188643150939e+002,-2.47168347124573e+001,8.83513545663148e+001
2.51767692775866e+002,-2.46962978737886e+001,8.83474531607382e+001
2.52348077248038e+002,-2.46757585258953e+001,8.83435420291090e+001
2.52929799644595e+002,-2.46552166569025e+001,8.83396211438268e+001
2.53512863049771e+002,-2.46346722548777e+001,8.83356904771898e+001
2.54097270554911e+002,-2.46141253078305e+001,8.83317500013942e+001
2.54683025258485e+002,-2.45935758037122e+001,8.83277996885338e+001
2.55270130266105e+002,-2.45730237304159e+001,8.83238395105993e+001
2.55858588690545e+002,-2.45524690757758e+001,8.83198694394783e+001
2.56448403651752e+002,-2.45319118275672e+001,8.83158894469540e+001
2.57039578276867e+002,-2.45113519735059e+001,8.83118995047052e+001
2.57632115700238e+002,-2.44907895012480e+001,8.83078995843054e+001
2.58226019063440e+002,-2.44702243983900e+001,8.83038896572228e+001
2.58821291515289e+002,-2.44496566524677e+001,8.82998696948192e+001
2.59417936211862e+002,-2.44290862509565e+001,8.82958396683496e+001
2.60015956316507e+002,-2.44085131812712e+001,8.82917995489620e+001
2.60615354999870e+002,-2.43879374307650e+001,8.82877493076963e+001
2.61216135439901e+002,-2.43673589867298e+001,8.82836889154841e+001
2.61818300821878e+002,-2.43467778363958e+001,8.82796183431479e+001
2.62421854338424e+002,-2.43261939669309e+001,8.82755375614011e+001
2.63026799189518e+002,-2.43056073654406e+001,8.82714465408465e+001
2.63633138582518e+002,-2.42850180189677e+001,8.82673452519766e+001
2.64240875732174e+002,-2.42644259144919e+001,8.82632336651722e+001
2.64850013860650e+002,-2.42438310389294e+001,8.82591117507028e+001
2.65460556197534e+002,-2.42232333791329e+001,8.82549794787252e+001
2.66072505979861e+002,-2.42026329218909e+001,8.82508368192832e+001
2.66685866452127e+002,-2.41820296539274e+001,8.82466837423070e+001
2.67300640866311e+002,-2.41614235619020e+001,8.82425202176127e+001
2.67916832481883e+002,-2.41408146324090e+001,8.82383462149014e+001
2.68534444565830e+002,-2.41202028519774e+001,8.82341617037591e+001
2.69153480392671e+002,-2.40995882070707e+001,8.82299666536556e+001
2.69773943244471e+002,-2.40789706840859e+001,8.82257610339438e+001
2.70395836410864e+002,-2.40583502693541e+001,8.82215448138598e+001
2.71019163189063e+002,-2.40377269491393e+001,8.82173179625216e+001
2.71643926883887e+002,-2.40171007096388e+001,8.82130804489289e+001
2.72270130807770e+002,-2.39964715369821e+001,8.82088322419619e+001
2.72897778280783e+002,-2.39758394172312e+001,8.82045733103814e+001
2.73526872630650e+002,-2.39552043363800e+001,8.82003036228275e+001
2.74157417192767e+002,-2.39345662803538e+001,8.81960231478195e+001
2.74789415310218e+002,-2.39139252350092e+001,8.81917318537549e+001
2.75422870333795e+002,-2.38932811861335e+001,8.81874297089086e+001
2.76057785622013e+002,-2.38726341194447e+001,8.81831166814329e+001
2.76694164541130e+002,-2.38519840205908e+001,8.81787927393563e+001
2.77332010465163e+002,-2.38313308751495e+001,8.81744578505828e+001
2.77971326775907e+002,-2.38106746686281e+001,8.81701119828916e+001
2.78612116862955e+002,-2.37900153864627e+001,8.81657551039359e+001
2.79254384123712e+002,-2.37693530140182e+001,8.81613871812429e+001
2.79898131963414e+002,-2.37486875365879e+001,8.81570081822126e+001
2.80543363795149e+002,-2.37280189393927e+001,8.81526180741171e+001
2.81190083039872e+002,-2.37073472075814e+001,8.81482168241004e+001
2.81838293126423e+002,-2.36866723262299e+001,8.81438043991770e+001
2.82487997491549e+002,-2.36659942803408e+001,8.81393807662319e+001
2.83139199579916e+002,-2.36453130548432e+001,8.81349458920192e+001
2.83791902844133e+002,-2.36246286345922e+001,8.81304997431620e+001
2.84446110744769e+002,-2.36039410043687e+001,8.81260422861513e+001
2.85101826750369e+002,-2.35832501488788e+001,8.81215734873455e+001
2.85759054337472e+002,-2.35625560527533e+001,8.81170933129693e+001
2.86417796990636e+002,-2.35418587005479e+001,8.81126017291136e+001
2.87078058202447e+002,-2.35211580767419e+001,8.81080987017341e+001
2.87739841473544e+002,-2.35004541657389e+001,8.81035841966510e+001
2.88403150312638e+002,-2.34797469518653e+001,8.80990581795480e+001
2.89067988236525e+002,-2.34590364193708e+001,8.80945206159715e+001
2.89734358770109e+002,-2.34383225524273e+001,8.80899714713305e+001
2.90402265446422e+002,-2.34176053351291e+001,8.80854107108947e+001
2.91071711806638e+002,-2.33968847514920e+001,8.80808382997947e+001
2.91742701400094e+002,-2.33761607854531e+001,8.80762542030207e+001
2.92415237784310e+002,-2.33554334208706e+001,8.80716583854220e+001
2.93089324525009e+002,-2.33347026415230e+001,8.80670508117061e+001
2.93764965196130e+002,-2.33139684311089e+001,8.80624314464378e+001
2.94442163379853e+002,-2.32932307732466e+001,8.80578002540384e+001
2.95120922666615e+002,-2.32724896514735e+001,8.80531571987853e+001
2.95801246655131e+002,-2.32517450492460e+001,8.80485022448107e+001
2.96483138952411e+002,-2.32309969499385e+001,8.80438353561011e+001
2.97166603173779e+002,-2.32102453368439e+001,8.80391564964961e+001
2.97851642942895e+002,-2.31894901931722e+001,8.80344656296880e+001
2.98538261891772e+002,-2.31687315020506e+001,8.80297627192208e+001
2.99226463660795e+002,-2.31479692465231e+001,8.80250477284894e+001
2.99916251898741e+002,-2.31272034095496e+001,8.80203206207385e+001
3.00607630262799e+002,-2.31064339740061e+001,8.80155813590620e+001
3.01300602418588e+002,-2.30856609226838e+001,8.80108299064024e+001
3.01995172040178e+002,-2.30648842382888e+001,8.80060662255491e+001
3.02691342810106e+002,-2.30441039034415e+001,8.80012902791386e+001
3.03389118419403e+002,-2.30233199006767e+001,8.79965020296527e+001
3.04088502567604e+002,-2.30025322124422e+001,8.79917014394183e+001
3.04789498962774e+002,-2.29817408210993e+001,8.79868884706059e+001
3.05492111321527e+002,-2.29609457089219e+001,8.79820630852291e+001
3.06196343369043e+002,-2.29401468580957e+001,8.79772252451439e+001
3.06902198839091e+002,-2.29193442507185e+001,8.79723749120471e+001
3.07609681474046e+002,-2.28985378687993e+001,8.79675120474763e+001
3.08318795024911e+002,-2.28777276942575e+001,8.79626366128078e+001
3.09029543251334e+002,-2.28569137089233e+001,8.79577485692569e+001
3.09741929921633e+002,-2.28360958945365e+001,8.79528478778760e+001
3.10455958812811e+002,-2.28152742327461e+001,8.79479344995546e+001
3.11171633710577e+002,-2.27944487051102e+001,8.79430083950173e+001
3.11888958409369e+002,-2.27736192930951e+001,8.79380695248236e+001
3.12607936712370e+002,-2.27527859780752e+001,8.79331178493667e+001
3.13328572431533e+002,-2.27319487413321e+001,8.79281533288724e+001
3.14050869387596e+002,-2.27111075640546e+001,8.79231759233984e+001
3.14774831410106e+002,-2.26902624273376e+001,8.79181855928331e+001
3.15500462337437e+002,-2.26694133121821e+001,8.79131822968947e+001
3.16227766016812e+002,-2.26485601994946e+001,8.79081659951302e+001
3.16956746304324e+002,-2.26277030700863e+001,8.79031366469143e+001
3.17687407064951e+002,-2.26068419046731e+001,8.78980942114487e+001
3.18419752172587e+002,-2.25859766838746e+001,8.78930386477604e+001
3.19153785510050e+002,-2.25651073882140e+001,8.78879699147015e+001
3.19889510969114e+002,-2.25442339981170e+001,8.78828879709477e+001
3.20626932450521e+002,-2.25233564939122e+001,8.78777927749973e+001
3.21366053864006e+002,-2.25024748558297e+001,8.78726842851700e+001
3.22106879128317e+002,-2.24815890640009e+001,8.78675624596064e+001
3.22849412171237e+002,-2.24606990984583e+001,8.78624272562664e+001
3.23593656929602e+002,-2.24398049391342e+001,8.78572786329281e+001
3.24339617349323e+002,-2.24189065658612e+001,8.78521165471871e+001
3.25087297385408e+002,-2.23980039583706e+001,8.78469409564553e+001
3.25836701001982e+002,-2.23770970962927e+001,8.78417518179594e+001
3.26587832172309e+002,-2.23561859591556e+001,8.78365490887405e+001
3.27340694878811e+002,-2.23352705263852e+001,8.78313327256523e+001
3.28095293113092e+002,-2.23143507773045e+001,8.78261026853603e+001
3.28851630875956e+002,-2.22934266911326e+001,8.78208589243409e+001
